scraped_at,league,team,player,games,pa,ab,runs,hits,doubles,triples,hr,tb,rbi,sb,cs,sh,sf,bb,ibb,hbp,so,gidp,avg,slg,obp,npb_id
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,坂本 裕哉,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11015151
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,佐々木 千隼,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71975134
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,篠木 健太郎,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,41045150
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,柴田 竜拓,12,30,22,2,5,1,1,0,8,4,0,0,0,0,6,0,2,5,1,.227,.364,.433,41945132
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,島田 舜也,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,.500,11015152
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,清水 詩太,7,11,7,0,0,0,0,0,0,1,0,1,1,1,1,0,1,3,0,.000,.000,.200,51055152
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,清水 麻成,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41945159
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,庄司 陽斗,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81985159
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,上甲 凌大,11,38,30,5,7,0,0,0,7,3,1,0,0,0,8,0,0,9,0,.233,.233,.395,01905157
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,関根 大気,33,117,107,13,29,10,2,0,43,6,4,0,0,0,8,0,2,7,2,.271,.402,.333,31935139
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,平良 拳太郎,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01905139
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,高見澤 郁魅,28,90,82,15,29,4,0,1,36,5,0,3,0,0,8,0,0,24,2,.354,.439,.411,11215159
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,竹田 祐,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11415150
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,武田 陸玖,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91295159
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,田内 真翔,37,146,135,10,28,2,0,0,30,12,4,1,1,2,7,0,1,24,5,.207,.222,.248,91495150
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,筒香 嘉智,3,9,6,0,1,1,0,0,2,1,0,0,0,1,2,0,0,1,1,.167,.333,.333,41945131
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,デュプランティエ,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,13715150
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,中川 虎大,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21225136
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,中川 颯,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21425153
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,成瀬 脩人,10,36,33,2,6,2,0,0,8,0,0,0,0,0,2,0,1,6,0,.182,.242,.250,91495152
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,西巻 賢二,27,54,46,7,7,0,0,1,10,6,7,3,1,0,5,0,2,11,1,.152,.217,.264,71475136
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,橋本 達弥,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31635157
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,濱 将乃介,38,109,94,15,19,5,1,2,32,12,8,1,1,1,13,0,0,20,1,.202,.340,.296,71675157
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,浜地 真澄,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71675134
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,林 琢真,7,26,21,3,4,0,0,0,4,0,1,2,0,0,4,0,1,7,0,.190,.190,.346,91695157
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,馬場 皐輔,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41445136
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,深沢 鳳介,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61665155
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,藤浪 晋太郎,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41045137
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,古市 尊,27,91,75,10,23,1,2,1,31,11,2,0,3,0,11,0,2,8,1,.307,.413,.409,91895155
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,堀岡 隼人,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71875134
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,マルセリーノ,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,33235155
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,牧 秀悟,4,14,14,1,3,0,0,1,6,2,0,0,0,0,0,0,0,1,0,.214,.429,.214,13115153
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,益子 京右,30,81,67,8,14,3,0,0,17,10,1,0,0,0,12,0,2,12,3,.209,.254,.346,91695138
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,松尾 汐恩,3,12,10,1,3,0,0,0,3,1,0,0,0,0,2,1,0,0,0,.300,.300,.417,21825157
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,松本 隆之介,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,93195153
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,松本 凌人,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,23125159
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,宮城 滝太,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51855138
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,宮下 朝陽,33,132,124,15,37,9,1,0,48,11,1,1,0,0,8,0,0,25,4,.298,.387,.341,53155152
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,森 敬斗,35,100,84,12,20,5,0,0,25,13,7,7,2,0,14,0,0,24,3,.238,.298,.347,33135151
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,森下 瑠大,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,63165157
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,吉岡 暖,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,73375150
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,吉野 光樹,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,33535157
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,ルイーズ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,53955152
2026-06-03 15:53:56,Central,横浜DeNAベイスターズ,若松 尚輝,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,63365150
2026-06-03 15:53:56,Central,読売ジャイアンツ,赤星 優志,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,51155155
2026-06-03 15:53:56,Central,読売ジャイアンツ,浅野 翔吾,3,10,10,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,.100,.200,.100,91195157
2026-06-03 15:53:56,Central,読売ジャイアンツ,石川 達也,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61165153
2026-06-03 15:53:56,Central,読売ジャイアンツ,石塚 裕惺,3,11,11,1,1,0,1,0,3,2,0,0,0,0,0,0,0,4,0,.091,.273,.091,61165150
2026-06-03 15:53:56,Central,読売ジャイアンツ,泉口 友汰,41,163,146,17,29,5,0,3,43,10,3,0,0,1,13,0,3,22,3,.199,.295,.276,61165159
2026-06-03 15:53:56,Central,読売ジャイアンツ,泉 圭輔,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01105138
2026-06-03 15:53:56,Central,読売ジャイアンツ,井上 温大,8,13,11,0,1,0,0,0,1,1,0,0,1,1,0,0,0,3,0,.091,.091,.083,51355151
2026-06-03 15:53:56,Central,読売ジャイアンツ,ウィットリー,7,14,13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,.000,.000,.071,53355152
2026-06-03 15:53:56,Central,読売ジャイアンツ,宇都宮 葵星,6,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.500,.500,.500,01305159
2026-06-03 15:53:56,Central,読売ジャイアンツ,浦田 俊輔,45,155,135,12,33,4,1,0,39,9,13,1,6,1,10,1,3,21,2,.244,.289,.309,81385150
2026-06-03 15:53:56,Central,読売ジャイアンツ,大城 卓三,36,112,100,13,33,7,1,4,54,14,0,0,0,0,12,1,0,28,3,.330,.540,.402,21325136
2026-06-03 15:53:56,Central,読売ジャイアンツ,門脇 誠,31,26,25,4,4,1,1,0,7,0,1,1,1,0,0,0,0,2,0,.160,.280,.160,11515157
2026-06-03 15:53:56,Central,読売ジャイアンツ,キャベッジ,53,209,202,23,55,9,0,10,94,24,4,2,0,0,4,0,3,71,3,.272,.465,.297,73575150
2026-06-03 15:53:56,Central,読売ジャイアンツ,岸田 行倫,28,100,89,5,26,1,0,2,33,10,0,0,3,2,6,1,0,13,2,.292,.371,.330,91595136
2026-06-03 15:53:56,Central,読売ジャイアンツ,北浦 竜次,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01505136
2026-06-03 15:53:56,Central,読売ジャイアンツ,小濱 佑斗,7,23,21,2,5,1,0,0,6,5,0,0,0,0,2,0,0,3,1,.238,.286,.304,61765152
2026-06-03 15:53:56,Central,読売ジャイアンツ,小林 誠司,4,2,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,.500,1.000,.500,91795139
2026-06-03 15:53:56,Central,読売ジャイアンツ,坂本 勇人,29,73,66,6,10,1,0,2,17,5,0,0,0,1,6,0,0,22,2,.152,.258,.219,51955114
2026-06-03 15:53:56,Central,読売ジャイアンツ,佐々木 俊輔,48,143,134,16,34,11,0,4,57,12,3,4,2,0,6,1,1,41,0,.254,.425,.291,51955159
2026-06-03 15:53:56,Central,読売ジャイアンツ,ダルベック,52,210,184,26,46,9,1,9,84,28,0,0,0,1,24,0,1,65,2,.250,.457,.338,63565152
2026-06-03 15:53:56,Central,読売ジャイアンツ,大勢,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81085155
2026-06-03 15:53:56,Central,読売ジャイアンツ,高梨 雄平,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91095134
2026-06-03 15:53:56,Central,読売ジャイアンツ,竹丸 和幸,9,14,13,1,1,0,0,0,1,1,0,0,1,0,0,0,0,9,0,.077,.077,.077,71275152
2026-06-03 15:53:56,Central,読売ジャイアンツ,田中 瑛斗,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61065136
2026-06-03 15:53:56,Central,読売ジャイアンツ,田中 将大,8,16,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,1,.000,.000,.000,11215114
2026-06-03 15:53:56,Central,読売ジャイアンツ,田和 廉,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21225152
2026-06-03 15:53:56,Central,読売ジャイアンツ,ティマ,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,13015153
2026-06-03 15:53:56,Central,読売ジャイアンツ,戸郷 翔征,5,9,8,0,2,0,0,0,2,1,0,0,1,0,0,0,0,3,0,.250,.250,.250,41045138
2026-06-03 15:53:56,Central,読売ジャイアンツ,中川 皓太,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81285132
2026-06-03 15:53:56,Central,読売ジャイアンツ,中山 礼都,24,69,63,3,8,2,0,0,10,1,0,0,0,0,6,0,0,12,1,.127,.159,.203,51655153
2026-06-03 15:53:56,Central,読売ジャイアンツ,西舘 勇陽,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31635159
2026-06-03 15:53:56,Central,読売ジャイアンツ,則本 昂大,7,11,10,0,1,0,0,0,1,0,0,0,1,0,0,0,0,6,0,.100,.100,.100,51055137
2026-06-03 15:53:56,Central,読売ジャイアンツ,ハワード,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,23725150
2026-06-03 15:53:56,Central,読売ジャイアンツ,萩尾 匡也,4,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,.000,.000,.333,81485157
2026-06-03 15:53:56,Central,読売ジャイアンツ,平山 功太,25,83,79,11,23,3,1,2,34,9,3,0,0,0,3,0,1,16,0,.291,.430,.325,41645159
2026-06-03 15:53:56,Central,読売ジャイアンツ,船迫 大雅,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,31835157
2026-06-03 15:53:56,Central,読売ジャイアンツ,堀田 賢慎,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21625151
2026-06-03 15:53:56,Central,読売ジャイアンツ,マタ,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,53755152
2026-06-03 15:53:56,Central,読売ジャイアンツ,マルティネス,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,23925134
2026-06-03 15:53:56,Central,読売ジャイアンツ,増田 大輝,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51855132
2026-06-03 15:53:56,Central,読売ジャイアンツ,増田 陸,38,113,110,3,28,5,0,2,39,11,1,0,0,1,1,0,1,29,2,.255,.355,.265,01605138
2026-06-03 15:53:56,Central,読売ジャイアンツ,又木 鉄平,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,33135159
2026-06-03 15:53:56,Central,読売ジャイアンツ,松本 剛,47,118,106,11,26,5,0,0,31,6,5,2,5,0,6,0,1,18,2,.245,.292,.292,21625135
2026-06-03 15:53:56,Central,読売ジャイアンツ,丸 佳浩,22,46,40,4,8,1,0,2,15,12,0,0,0,0,6,0,0,9,0,.200,.375,.304,21425116
2026-06-03 15:53:56,Central,読売ジャイアンツ,皆川 岳飛,8,9,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,.125,.125,.222,33135152
2026-06-03 15:53:56,Central,読売ジャイアンツ,宮原 駿介,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,13115150
2026-06-03 15:53:56,Central,読売ジャイアンツ,森田 駿哉,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,.333,43345159
2026-06-03 15:53:56,Central,読売ジャイアンツ,山城 京平,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,43145152
2026-06-03 15:53:56,Central,読売ジャイアンツ,山瀬 慎之助,5,13,13,1,3,1,0,1,7,2,0,0,0,0,0,0,0,6,0,.231,.538,.231,03105151
2026-06-03 15:53:56,Central,読売ジャイアンツ,吉川 尚輝,28,103,98,8,20,0,0,1,23,3,4,0,0,0,5,1,0,14,3,.204,.235,.243,73375134
2026-06-03 15:53:56,Central,読売ジャイアンツ,ルシアーノ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,03005157
2026-06-03 15:53:56,Central,読売ジャイアンツ,若林 楽人,21,29,28,1,5,1,0,0,6,0,0,0,0,0,1,0,0,8,0,.179,.214,.207,53555153
2026-06-03 15:53:56,Central,読売ジャイアンツ,相澤 白虎,1,4,4,1,1,0,0,1,4,1,0,0,0,0,0,0,0,1,0,.250,1.000,.250,31135157
2026-06-03 15:53:56,Central,読売ジャイアンツ,赤星 優志,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51155155
2026-06-03 15:53:56,Central,読売ジャイアンツ,浅野 翔吾,35,119,105,16,36,10,0,2,52,18,3,2,0,2,11,0,1,19,2,.343,.495,.403,91195157
2026-06-03 15:53:56,Central,読売ジャイアンツ,荒巻 悠,41,123,113,14,24,2,1,2,34,9,1,1,0,0,10,0,0,36,5,.212,.301,.276,71175150
2026-06-03 15:53:56,Central,読売ジャイアンツ,石川 達也,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61165153
2026-06-03 15:53:56,Central,読売ジャイアンツ,石塚 裕惺,15,55,47,10,14,1,0,3,24,10,3,1,1,0,7,0,0,11,0,.298,.511,.389,61165150
2026-06-03 15:53:56,Central,読売ジャイアンツ,泉口 友汰,1,3,3,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,.667,1.000,.667,61165159
2026-06-03 15:53:56,Central,読売ジャイアンツ,泉 圭輔,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01105138
2026-06-03 15:53:56,Central,読売ジャイアンツ,井上 温大,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,51355151
2026-06-03 15:53:56,Central,読売ジャイアンツ,ウィットリー,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,53355152
2026-06-03 15:53:56,Central,読売ジャイアンツ,宇都宮 葵星,1,5,4,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,.250,.250,.400,01305159
2026-06-03 15:53:56,Central,読売ジャイアンツ,岡田 悠希,36,92,76,13,16,3,0,0,19,7,1,1,0,1,14,0,1,18,0,.211,.250,.337,81385155
2026-06-03 15:53:56,Central,読売ジャイアンツ,甲斐 拓也,20,64,58,6,12,2,0,0,14,7,2,0,1,0,5,0,0,16,3,.207,.241,.270,91595133
2026-06-03 15:53:56,Central,読売ジャイアンツ,門脇 誠,2,9,6,2,3,0,0,0,3,1,1,0,0,1,2,0,0,2,0,.500,.500,.556,11515157
2026-06-03 15:53:56,Central,読売ジャイアンツ,亀田 啓太,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21525155
2026-06-03 15:53:56,Central,読売ジャイアンツ,川原田 純平,4,9,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,.000,.000,.000,81785153
2026-06-03 15:53:56,Central,読売ジャイアンツ,岸田 行倫,1,3,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,.500,.500,.667,91595136
2026-06-03 15:53:56,Central,読売ジャイアンツ,北浦 竜次,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01505136
2026-06-03 15:53:56,Central,読売ジャイアンツ,河野 優作,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21725152
2026-06-03 15:53:56,Central,読売ジャイアンツ,郡 拓也,23,45,41,2,8,0,0,0,8,4,2,0,0,0,3,0,1,8,2,.195,.195,.267,91795134
2026-06-03 15:53:56,Central,読売ジャイアンツ,小濱 佑斗,41,161,139,24,33,8,0,2,47,20,13,1,2,1,18,0,1,31,6,.237,.338,.327,61765152
2026-06-03 15:53:56,Central,読売ジャイアンツ,小林 誠司,14,31,28,5,7,2,0,1,12,5,0,0,0,0,3,0,0,1,1,.250,.429,.323,91795139
2026-06-03 15:53:56,Central,読売ジャイアンツ,坂本 達也,17,31,28,2,7,2,0,0,9,1,1,1,1,0,2,0,0,5,0,.250,.321,.300,81985150
2026-06-03 15:53:56,Central,読売ジャイアンツ,笹原 操希,1,4,3,2,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,.667,.667,.750,21925155
2026-06-03 15:53:56,Central,読売ジャイアンツ,代木 大和,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11015155
2026-06-03 15:53:56,Central,読売ジャイアンツ,鈴木 大和,41,92,81,20,20,2,0,0,22,2,17,3,2,0,7,0,2,8,3,.247,.272,.322,91095155
2026-06-03 15:53:56,Central,読売ジャイアンツ,園田 純規,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,21025159
2026-06-03 15:53:56,Central,読売ジャイアンツ,大勢,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,81085155
2026-06-03 15:53:56,Central,読売ジャイアンツ,高梨 雄平,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,91095134
2026-06-03 15:53:56,Central,読売ジャイアンツ,竹下 徠空,10,37,33,2,9,1,0,0,10,2,1,0,0,0,4,0,0,7,0,.273,.303,.351,81285150
2026-06-03 15:53:56,Central,読売ジャイアンツ,田中 将大,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11215114
2026-06-03 15:53:56,Central,読売ジャイアンツ,田村 朋輝,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,41045157
2026-06-03 15:53:56,Central,読売ジャイアンツ,田和 廉,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21225152
2026-06-03 15:53:56,Central,読売ジャイアンツ,知念 大成,13,32,30,4,14,1,1,0,17,3,0,0,1,0,0,0,1,2,0,.467,.567,.484,77775159
2026-06-03 15:53:56,Central,読売ジャイアンツ,ティマ,26,82,76,8,23,4,1,3,38,13,0,1,0,2,4,0,0,19,1,.303,.500,.329,13015153
2026-06-03 15:53:56,Central,読売ジャイアンツ,戸郷 翔征,5,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,41045138
2026-06-03 15:53:56,Central,読売ジャイアンツ,冨重 英二郎,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,61265152
2026-06-03 15:53:56,Central,読売ジャイアンツ,富田 龍,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,11415155
2026-06-03 15:53:56,Central,読売ジャイアンツ,中田 歩夢,28,73,60,9,16,0,1,0,18,7,2,0,5,0,6,0,2,11,3,.267,.300,.353,01205157
2026-06-03 15:53:56,Central,読売ジャイアンツ,中山 礼都,15,60,46,8,16,2,1,1,23,7,1,2,2,1,9,0,2,4,1,.348,.500,.466,51655153
2026-06-03 15:53:56,Central,読売ジャイアンツ,西川 歩,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,01605150
2026-06-03 15:53:56,Central,読売ジャイアンツ,西舘 勇陽,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,31635159
2026-06-03 15:53:56,Central,読売ジャイアンツ,バルドナード,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,23225157
2026-06-03 15:53:56,Central,読売ジャイアンツ,萩尾 匡也,35,107,98,10,24,4,2,0,32,9,2,3,1,1,6,0,1,15,4,.245,.327,.292,81485157
2026-06-03 15:53:56,Central,読売ジャイアンツ,花田 侑樹,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,71675155
2026-06-03 15:53:56,Central,読売ジャイアンツ,板東 湧梧,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21425138
2026-06-03 15:53:56,Central,読売ジャイアンツ,平山 功太,11,42,38,7,12,3,0,0,15,4,4,0,1,1,2,0,0,9,0,.316,.395,.341,41645159
2026-06-03 15:53:56,Central,読売ジャイアンツ,フェリス,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,13215150
2026-06-03 15:53:56,Central,読売ジャイアンツ,藤井 健翔,30,106,94,9,19,5,1,1,29,13,0,2,0,2,8,0,2,40,3,.202,.309,.274,21625152
2026-06-03 15:53:56,Central,読売ジャイアンツ,平内 龍太,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21825153
2026-06-03 15:53:56,Central,読売ジャイアンツ,堀田 賢慎,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21625151
2026-06-03 15:53:56,Central,読売ジャイアンツ,堀江 正太郎,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,21825150
2026-06-03 15:53:56,Central,読売ジャイアンツ,マタ,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,53755152
2026-06-03 15:53:56,Central,読売ジャイアンツ,マルティネス,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,23925134
2026-06-03 15:53:56,Central,読売ジャイアンツ,増田 大輝,28,52,42,13,11,2,0,0,13,7,2,1,1,0,9,0,0,5,3,.262,.310,.392,51855132
2026-06-03 15:53:56,Central,読売ジャイアンツ,増田 陸,5,20,18,1,4,1,0,0,5,2,0,0,0,1,1,0,0,4,0,.222,.278,.250,01605138
2026-06-03 15:53:56,Central,読売ジャイアンツ,又木 鉄平,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,33135159
2026-06-03 15:53:56,Central,読売ジャイアンツ,松浦 慶斗,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,33135155
2026-06-03 15:53:56,Central,読売ジャイアンツ,丸 佳浩,15,50,38,5,12,0,0,1,15,6,3,0,0,2,10,0,0,3,1,.316,.395,.440,21425116
2026-06-03 15:53:56,Central,読売ジャイアンツ,三塚 琉生,44,159,138,18,37,8,1,4,59,24,2,1,0,2,16,0,3,24,2,.268,.428,.352,13115157
2026-06-03 15:53:56,Central,読売ジャイアンツ,皆川 岳飛,33,137,121,11,34,7,2,0,45,16,7,4,0,0,15,0,1,11,4,.281,.372,.365,33135152
